Gene	ID	Count
PTPRU	12633	26
PTPRZ1	12634	6
PTRF	12635	9
PTRH1	12636	3
PTRH2	12637	4
PTS	12638	6
PTTG1	12639	10
PTTG1IP	12640	7
PTX3	12641	5
PUF60	12642	15
PUM1	12643	18
PURA	12644	5
PURG	12645	4
PUS1	12646	18
PUS10	12647	5
PUS3	12648	8
PUS7	12649	18
PUS7L	12650	3
PUSL1	12651	4
PVALB	12652	10
PVR	12653	5
PVRIG	12654	1
PVRL1	12655	22
PVRL2	12656	27
PVRL4	12657	5
PWP1	12658	18
PWP2	12659	16
PWWP2A	12660	3
PWWP2B	12661	16
PXK	12662	38
PXMP2	12663	7
PXMP4	12664	7
PXN	12665	7
PYCARD	12666	2
PYCR1	12667	7
PYCR2	12668	8
PYCRL	12669	4
PYGB	12670	20
PYGL	12671	6
PYGM	12672	19
PYGO1	12673	1
PYGO2	12674	5
PYROXD1	12675	5
PYY	12676	3
PYY2	12677	1
QDPR	12678	13
QKI	12679	32
QPCT	12680	7
QPCTL	12681	41
QPRT	12682	16
QRFP	12683	4
QRFPR	12684	11
QRICH1	12685	11
QRSL1	12686	7
QSOX1	12687	4
QSOX2	12688	38
QTRT1	12689	7
QTRTD1	12690	2
R3HCC1	12691	3
R3HDM1	12692	5
R3HDM2	12693	25
R3HDML	12694	18
RAB10	12695	11
RAB11A	12696	7
RAB11B	12697	14
RAB11FIP1	12698	22
RAB11FIP2	12699	12
RAB11FIP4	12700	29
RAB11FIP5	12701	3
RAB12	12702	23
RAB13	12703	13
RAB15	12704	23
RAB18	12705	22
RAB19	12706	2
RAB1A	12707	6
RAB1B	12708	8
RAB20	12709	38
RAB21	12710	13
RAB22A	12711	26
RAB23	12712	10
RAB24	12713	9
RAB25	12714	2
RAB26	12715	4
RAB27A	12716	7
RAB27B	12717	7
RAB28	12718	18
RAB2A	12719	15
RAB2B	12720	4
RAB30	12721	20
RAB31	12722	20
RAB32	12723	4
RAB33B	12724	7
RAB34	12725	14
RAB35	12726	23
RAB36	12727	17
RAB37	12728	4
RAB38	12729	29
RAB39B	12730	6
RAB3A	12731	16
RAB3B	12732	7
RAB3C	12733	10
RAB3D	12734	16
RAB3GAP1	12735	6
RAB3GAP2	12736	30
RAB3IL1	12737	15
RAB3IP	12738	18
RAB40B	12739	2
RAB40C	12740	25
RAB42	12741	8
RAB4A	12742	2
RAB4B	12743	16
RAB5A	12744	1
RAB5B	12745	11
RAB6A	12746	21
RAB6B	12747	11
RAB7A	12748	29
RAB7B	12749	21
RAB7L1	12750	5
RAB8A	12751	20
RAB8B	12752	12
RAB9A	12753	10
RAB9B	12754	4
RABAC1	12755	9
RABEP1	12756	18
RABEP2	12757	13
RABEPK	12758	14
RABGAP1	12759	41
RABGAP1L	12760	16
RABGEF1	12761	25
RABGGTA	12762	18
RABIF	12763	14
RABL2B	12764	19
RABL3	12765	7
RABL4	12766	15
RABL5	12767	6
RAC1	12768	25
RAC3	12769	1
RAD1	12770	2
RAD17	12771	14
RAD18	12772	12
RAD21	12773	10
RAD23A	12774	7
RAD23B	12775	15
RAD50	12776	11
RAD51	12777	9
RAD51AP1	12778	1
RAD51C	12779	6
RAD51L1	12780	36
RAD51L3	12781	11
RAD52	12782	25
RAD54B	12783	26
RAD54L	12784	11
RAD9A	12785	12
RAD9B	12786	1
RADIL	12787	73
RAE1	12788	8
RAET1G	12789	1
RAF1	12790	24
RAG1	12791	4
RAGE	12792	28
RAI1	12793	6
RAI14	12794	40
RAI16	12795	6
RAI2	12796	3
RALB	12797	26
RALBP1	12798	33
RALGAPA1	12799	13
RALGAPA2	12800	34
RALGDS	12801	28
RALGPS1	12802	64
RALGPS2	12803	10
RALY	12804	14
RALYL	12805	85
RAMP1	12806	17
RAMP2	12807	2
RAMP3	12808	5
RANBP1	12809	10
RANBP10	12810	39
RANBP2	12811	25
RANBP3	12812	39
RANBP3L	12813	16
RANBP6	12814	28
RANBP9	12815	30
RANGRF	12816	10
RAP1B	12817	12
RAP1GAP	12818	56
RAP1GDS1	12819	4
RAP2A	12820	11
RAP2B	12821	5
RAP2C	12822	4
RAPGEF1	12823	46
RAPGEF2	12824	33
RAPGEF3	12825	8
RAPGEF4	12826	55
RAPGEF5	12827	46
RAPGEF6	12828	9
RAPGEFL1	12829	7
RAPSN	12830	3
RARA	12831	8
RARG	12832	15
RARRES1	12833	15
RARRES2	12834	3
RARS	12835	3
RARS2	12836	11
RASA1	12837	20
RASA2	12838	8
RASA3	12839	75
RASA4	12840	22
RASAL1	12841	13
RASAL2	12842	33
RASAL3	12843	10
RASD1	12844	2
RASD2	12845	21
RASEF	12846	5
RASGEF1B	12847	9
RASGEF1C	12848	14
RASGRF1	12849	48
RASGRF2	12850	16
RASGRP1	12851	14
RASGRP2	12852	9
RASGRP3	12853	6
RASGRP4	12854	6
RASIP1	12855	19
RASL10A	12856	14
RASL10B	12857	13
RASL11A	12858	12
RASL11B	12859	8
RASL12	12860	11
RASSF1	12861	11
RASSF3	12862	32
RASSF4	12863	26
RASSF5	12864	46
RASSF7	12865	60
RASSF9	12866	5
RAVER1	12867	16
RAVER2	12868	12
RAX2	12869	1
RB1	12870	14
RB1CC1	12871	9
RBAK	12872	4
RBBP4	12873	3
RBBP5	12874	12
RBBP6	12875	8
RBBP7	12876	15
RBBP8	12877	23
RBBP9	12878	3
RBCK1	12879	6
RBKS	12880	9
RBL2	12881	16
RBM10	12882	2
RBM11	12883	4
RBM12B	12884	9
RBM14	12885	14
RBM15	12886	11
RBM15B	12887	2
RBM17	12888	22
RBM18	12889	12
RBM19	12890	67
RBM20	12891	65
RBM22	12892	5
RBM23	12893	13
RBM24	12894	8
RBM25	12895	5
RBM26	12896	4
RBM27	12897	7
RBM28	12898	6
RBM3	12899	3
RBM33	12900	74
RBM34	12901	5
RBM38	12902	18
RBM39	12903	7
RBM4	12904	15
RBM41	12905	10
RBM42	12906	9
RBM43	12907	3
RBM44	12908	6
RBM45	12909	4
RBM47	12910	55
RBM4B	12911	6
RBM5	12912	21
RBM6	12913	11
RBM7	12914	6
RBM8A	12915	4
RBM9	12916	62
RBMS1	12917	15
RBMS3	12918	44
RBMX	12919	11
RBP1	12920	8
RBP2	12921	2
RBP3	12922	17
RBP4	12923	8
RBP7	12924	13
RBPJ	12925	18
RBPJL	12926	18
RBPMS	12927	43
RBPMS2	12928	12
RBX1	12929	11
RC3H2	12930	3
RCAN1	12931	10
RCAN2	12932	6
RCAN3	12933	12
RCBTB1	12934	18
RCC2	12935	34
RCCD1	12936	9
RCE1	12937	9
RCHY1	12938	5
RCL1	12939	18
RCN1	12940	2
RCN2	12941	3
RCN3	12942	12
RCOR1	12943	18
RCOR2	12944	8
RCOR3	12945	15
RCSD1	12946	69
RD3	12947	4
RDBP	12948	11
RDH10	12949	5
RDH11	12950	2
RDH13	12951	29
RDH14	12952	6
RDH5	12953	18
RDH8	12954	1
RDM1	12955	3
RDX	12956	1
REC8	12957	9
RECK	12958	10
RECQL	12959	3
RECQL4	12960	6
RECQL5	12961	9
REEP1	12962	21
REEP2	12963	8
REEP3	12964	5
REEP4	12965	6
REEP5	12966	21
REEP6	12967	2
REL	12968	10
RELA	12969	9
RELB	12970	17
RELL1	12971	18
RELL2	12972	1
RELN	12973	30
RELT	12974	2
REM1	12975	11
REM2	12976	8
REN	12977	13
RENBP	12978	11
REPIN1	12979	5
REPS1	12980	5
REPS2	12981	8
RER1	12982	12
RERE	12983	106
RERG	12984	18
RESP18	12985	7
RET	12986	32
RETN	12987	6
RETSAT	12988	4
REV1	12989	32
REV3L	12990	20
REXO1	12991	21
REXO2	12992	5
REXO4	12993	13
RFC2	12994	15
RFC3	12995	1
RFC4	12996	7
RFC5	12997	11
RFESD	12998	6
RFFL	12999	11
RFK	13000	17
RFNG	13001	1
RFT1	13002	2
RFTN1	13003	149
RFTN2	13004	12
RFWD2	13005	27
RFWD3	13006	7
RFX2	13007	19
RFX3	13008	8
RFX4	13009	41
RFX5	13010	5
RFX7	13011	21
RFXANK	13012	7
RFXAP	13013	5
RG9MTD1	13014	4
RG9MTD2	13015	3
RG9MTD3	13016	18
RGAG1	13017	12
RGL1	13018	36
RGL2	13019	6
RGL3	13020	9
RGMA	13021	34
RGMB	13022	14
RGN	13023	6
RGP1	13024	5
RGS10	13025	8
RGS11	13026	9
RGS12	13027	583
RGS14	13028	12
RGS16	13029	7
RGS19	13030	9
RGS2	13031	5
RGS20	13032	9
RGS22	13033	9
RGS3	13034	36
RGS4	13035	1
RGS5	13036	8
RGS6	13037	61
RGS7	13038	20
RGS7BP	13039	17
RGS9	13040	19
RGS9BP	13041	5
RHBDD1	13042	6
RHBDD2	13043	10
RHBDD3	13044	8
RHBDF1	13045	14
RHBDF2	13046	5
RHBG	13047	6
RHCG	13048	21
RHEB	13049	23
RHEBL1	13050	4
RHO	13051	10
RHOA	13052	21
RHOB	13053	5
RHOBTB1	13054	21
RHOBTB2	13055	6
RHOBTB3	13056	8
RHOC	13057	5
RHOD	13058	12
RHOF	13059	10
RHOG	13060	7
RHOH	13061	5
RHOQ	13062	4
RHOT1	13063	10
RHOT2	13064	9
RHOU	13065	8
RHOV	13066	5
RHPN1	13067	5
RHPN2	13068	38
RIBC1	13069	6
RIBC2	13070	13
RIC3	13071	13
RIC8A	13072	3
RIC8B	13073	6
RICTOR	13074	19
RIF1	13075	7
RILP	13076	5
RILPL1	13077	16
RILPL2	13078	3
RIMKLA	13079	13
RIMKLB	13080	15
RIMS1	13081	13
RIMS2	13082	3
RIMS4	13083	12
RIN1	13084	5
RIN2	13085	18
RIN3	13086	63
RING1	13087	3
RINL	13088	1
RINT1	13089	8
RIOK1	13090	12
RIOK2	13091	5
RIOK3	13092	10
RIP5	13093	13
RIPK1	13094	15
RIPK2	13095	11
RIPK3	13096	9
RIPK4	13097	31
RIPPLY1	13098	5
RIPPLY2	13099	15
RIT1	13100	4
RLBP1	13101	77
RLF	13102	7
RLTPR	13103	14
RMI2	13104	4
RMND1	13105	18
RMND5A	13106	26
RMND5B	13107	6
RMP	13108	4
RNASE1	13109	1
RNASE2	13110	2
RNASE4	13111	9
RNASE7	13112	1
RNASEH1	13113	13
RNASEH2A	13114	11
RNASEH2B	13115	14
RNASEH2C	13116	4
RNASEK	13117	11
RNASEN	13118	15
RNASET2	13119	38
RND2	13120	5
RND3	13121	9
RNF10	13122	5
RNF103	13123	6
RNF11	13124	1
RNF111	13125	6
RNF112	13126	1
RNF113A	13127	4
RNF114	13128	10
RNF115	13129	3
RNF12	13130	5
RNF121	13131	26
RNF122	13132	14
RNF123	13133	23
RNF125	13134	2
RNF126	13135	14
RNF128	13136	19
RNF13	13137	7
RNF130	13138	29
RNF135	13139	4
RNF138	13140	9
RNF139	13141	9
RNF14	13142	5
RNF141	13143	7
RNF144A	13144	1
RNF144B	13145	19
RNF145	13146	18
RNF146	13147	1
RNF149	13148	4
RNF151	13149	18
RNF157	13150	22
RNF160	13151	13
RNF165	13152	2
RNF166	13153	8
RNF167	13154	6
RNF168	13155	12
RNF169	13156	5
RNF17	13157	15
RNF170	13158	8
RNF175	13159	13
RNF180	13160	10
RNF181	13161	5
RNF182	13162	4
RNF183	13163	2
RNF185	13164	4
RNF186	13165	6
RNF187	13166	9
RNF19A	13167	7
RNF19B	13168	5
RNF20	13169	4
RNF207	13170	18
RNF213	13171	10
RNF214	13172	3
RNF215	13173	2
RNF216	13174	56
RNF217	13175	28
RNF219	13176	4
RNF220	13177	69
RNF222	13178	4
RNF24	13179	3
RNF25	13180	8
RNF26	13181	3
RNF31	13182	11
RNF32	13183	40
RNF34	13184	18
RNF38	13185	6
RNF4	13186	46
RNF40	13187	25
RNF41	13188	23
RNF43	13189	20
RNF44	13190	14
RNF5	13191	6
RNF6	13192	7
RNF7	13193	16
RNF8	13194	9
RNFT1	13195	9
RNFT2	13196	13
RNGTT	13197	24
RNLS	13198	24
RNMT	13199	6
RNMTL1	13200	3
RNPC3	13201	4
RNPEP	13202	15
RNPEPL1	13203	3
RNPS1	13204	13
ROBLD3	13205	8
ROBO1	13206	59
ROBO2	13207	21
ROCK1	13208	16
ROCK2	13209	1
ROGDI	13210	6
ROM1	13211	2
ROMO1	13212	2
ROPN1	13213	4
ROPN1L	13214	13
ROR1	13215	27
ROR2	13216	51
RORA	13217	128
RORB	13218	31
RORC	13219	15
RP1	13220	4
RP1L1	13221	13
RP2	13222	4
RP9	13223	19
RPA1	13224	9
RPA2	13225	7
RPA3	13226	4
RPAIN	13227	7
RPAP1	13228	27
RPAP2	13229	4
RPAP3	13230	7
RPE	13231	4
RPESP	13232	17
RPF1	13233	10
RPF2	13234	5
RPGRIP1	13235	13
RPGRIP1L	13236	10
RPH3A	13237	25
RPH3AL	13238	31
RPIA	13239	18
RPL10	13240	3
RPL10A	13241	6
RPL11	13242	8
RPL12	13243	6
RPL13	13244	14
RPL13A	13245	5
RPL14	13246	10
RPL15	13247	6
RPL17	13248	5
RPL18	13249	11
RPL18A	13250	9
RPL21	13251	4
RPL22L1	13252	3
RPL23	13253	10
RPL23A	13254	12
RPL24	13255	4
RPL26	13256	4
RPL26L1	13257	18
RPL27	13258	3
RPL27A	13259	5
RPL28	13260	7
RPL29	13261	6
Rpl3	13262	14
RPL30	13263	8
RPL31	13264	5
RPL32	13265	6
RPL34	13266	3
RPL35	13267	11
RPL35A	13268	5
RPL36	13269	9
RPL36A	13270	8
RPL36AL	13271	3
RPL37	13272	4
RPL37A	13273	7
RPL38	13274	4
RPL39	13275	11
RPL3L	13276	26
RPL4	13277	3
RPL5	13278	5
RPL6	13279	3
RPL7	13280	5
RPL7A	13281	13
RPL7L1	13282	11
RPL8	13283	7
RPL9	13284	6
RPLP0	13285	7
RPLP1	13286	7
RPLP2	13287	8
RPN1	13288	18
RPN2	13289	9
RPP14	13290	6
RPP21	13291	10
RPP25	13292	10
RPP30	13293	6
RPP38	13294	4
RPP40	13295	23
RPRD1A	13296	5
RPRD1B	13297	28
RPRD2	13298	31
RPRM	13299	3
RPRML	13300	3
RPS10	13301	6
RPS11	13302	5
RPS12	13303	8
RPS13	13304	5
RPS14	13305	20
RPS15	13306	7
RPS15A	13307	15
RPS16	13308	9
RPS17	13309	3
RPS18	13310	7
RPS19	13311	6
RPS19BP1	13312	5
RPS2	13313	19
RPS20	13314	3
RPS21	13315	5
RPS23	13316	7
RPS24	13317	2
RPS25	13318	9
RPS26	13319	4
RPS27	13320	8
RPS27A	13321	3
RPS27L	13322	8
RPS28	13323	3
RPS29	13324	3
RPS3A	13325	4
RPS4X	13326	7
RPS4Y1	13327	10
RPS4Y2	13328	1
RPS5	13329	15
RPS6	13330	6
RPS6KA1	13331	7
RPS6KA2	13332	270
RPS6KA3	13333	7
RPS6KA4	13334	10
RPS6KA5	13335	68
RPS6KA6	13336	6
RPS6KB1	13337	10
RPS6KB2	13338	8
RPS6KC1	13339	18
RPS6KL1	13340	46
RPS7	13341	12
RPS8	13342	6
RPS9	13343	13
RPSA	13344	10
RPTN	13345	7
RPTOR	13346	56
RPUSD1	13347	2
RPUSD2	13348	3
RPUSD3	13349	16
RPUSD4	13350	10
RQCD1	13351	5
RRAD	13352	6
RRAGB	13353	12
RRAGC	13354	14
RRAS	13355	9
RRAS2	13356	12
RRM1	13357	13
RRM2	13358	10
RRM2B	13359	7
RRN3	13360	12
RRP1	13361	13
RRP12	13362	21
RRP15	13363	5
RRP1B	13364	13
RRP7A	13365	10
RRP8	13366	3
RRS1	13367	7
RS1	13368	6
RSAD1	13369	4
RSBN1	13370	10
RSBN1L	13371	15
RSF1	13372	17
RSL1D1	13373	9
RSL24D1	13374	5
RSPH1	13375	11
RSPH10B	13376	26
RSPH3	13377	13
RSPH6A	13378	14
RSPH9	13379	6
RSPO1	13380	7
RSPO2	13381	10
RSPO4	13382	11
RSPRY1	13383	3
RSRC1	13384	28
RSRC2	13385	5
RSU1	13386	25
RTBDN	13387	16
RTCD1	13388	11
RTDR1	13389	50
RTEL1	13390	11
RTF1	13391	7
RTKN	13392	10
RTKN2	13393	5
RTL1	13394	3
RTN1	13395	9
RTN2	13396	16
RTN3	13397	12
RTN4	13398	16
RTN4IP1	13399	19
RTN4RL1	13400	2
RTN4RL2	13401	12
RTP1	13402	1
RTP2	13403	6
RTTN	13404	35
RUFY1	13405	15
RUFY2	13406	15
RUFY3	13407	6
RUFY4	13408	21
RUNDC1	13409	2
RUNDC3A	13410	7
RUNDC3B	13411	17
RUNX1	13412	26
RUNX1T1	13413	21
RUNX3	13414	34
RUSC1	13415	9
RUSC2	13416	20
RUVBL1	13417	50
RUVBL2	13418	7
RWDD1	13419	3
RWDD2A	13420	4
RWDD2B	13421	7
RWDD3	13422	13
RWDD4A	13423	4
RXFP1	13424	11
RXFP3	13425	2
RXFP4	13426	2
RXRA	13427	12
RXRB	13428	13
RXRG	13429	6
RYBP	13430	12
RYK	13431	14
RYR2	13432	40
RYR3	13433	47
S100A1	13434	3
S100A10	13435	5
S100A11	13436	4
S100A13	13437	3
S100A4	13438	2
S100A5	13439	7
S100A6	13440	9
S100B	13441	7
S100G	13442	12
S100PBP	13443	16
S100Z	13444	12
S1PR1	13445	10
S1PR2	13446	7
S1PR3	13447	5
S1PR4	13448	1
S1PR5	13449	8
SAA1	13450	4
SAAL1	13451	17
SACM1L	13452	13
SACS	13453	25
SAE1	13454	40
SAFB	13455	10
SAG	13456	11
SALL1	13457	23
SALL2	13458	5
SALL4	13459	19
SAMD10	13460	3
SAMD11	13461	20
SAMD12	13462	71
SAMD14	13463	14
SAMD4A	13464	75
SAMD4B	13465	26
SAMD5	13466	10
SAMD8	13467	11
SAMD9	13468	3
SAMHD1	13469	21
SAMM50	13470	33
SAP130	13471	14
SAP18	13472	4
SAP30	13473	6
SAP30BP	13474	10
SAP30L	13475	7
SAPS1	13476	17
SAPS3	13477	37
SAR1A	13478	6
SAR1B	13479	13
SARDH	13480	42
SARG	13481	3
SARM1	13482	17
SARNP	13483	3
SARS	13484	16
SARS2	13485	4
SART1	13486	16
SART3	13487	30
SASH1	13488	54
SASH3	13489	10
SASS6	13490	9
SAT1	13491	4
SAT2	13492	4
SATB1	13493	29
SATB2	13494	12
SAV1	13495	13
SBDS	13496	10
SBF1	13497	13
SBF2	13498	22
SBK2	13499	4
SBNO1	13500	5
SBNO2	13501	29
SC4MOL	13502	6
SCAF1	13503	15
SCAI	13504	13
SCAMP1	13505	22
SCAMP2	13506	13
SCAMP3	13507	16
SCAMP4	13508	24
SCAMP5	13509	6
SCAND1	13510	2
SCAND3	13511	8
SCAP	13512	38
SCARA3	13513	11
SCARA5	13514	26
SCARB1	13515	28
SCARB2	13516	9
SCARF1	13517	6
SCARF2	13518	5
SCCPDH	13519	7
SCD	13520	11
SCD5	13521	7
SCEL	13522	4
SCFD1	13523	17
SCFD2	13524	71
SCG3	13525	10
SCG5	13526	18
SCGB1A1	13527	4
SCGB1C1	13528	5
SCHIP1	13529	7
SCIN	13530	16
SCLT1	13531	30
SCLY	13532	36
SCMH1	13533	26
SCML1	13534	6
SCML2	13535	7
SCML4	13536	9
SCN11A	13537	10
SCN1A	13538	1
SCN1B	13539	11
SCN2A	13540	21
SCN2B	13541	15
SCN3B	13542	19
SCN4B	13543	22
SCN5A	13544	16
SCN7A	13545	6
SCN8A	13546	21
SCN9A	13547	7
SCNM1	13548	6
SCNN1A	13549	9
SCNN1B	13550	7
SCNN1D	13551	4
SCNN1G	13552	9
SCO1	13553	13
SCO2	13554	6
SCOC	13555	4
SCP2	13556	20
SCPEP1	13557	4
SCRN1	13558	20
SCRN2	13559	25
SCRN3	13560	12
SCRT1	13561	2
SCTR	13562	22
SCUBE1	13563	81
SCUBE3	13564	33
SCXB	13565	10
SCYL1	13566	10
SCYL2	13567	3
SCYL3	13568	27
SDAD1	13569	9
SDC1	13570	10
SDC2	13571	42
SDC3	13572	30
SDC4	13573	7
SDCBP	13574	3
SDCBP2	13575	6
SDCCAG1	13576	8
SDCCAG3	13577	10
SDCCAG8	13578	18
SDF2	13579	9
SDF2L1	13580	50
SDF4	13581	8
SDHA	13582	26
SDHAF1	13583	9
SDHAF2	13584	1
SDHB	13585	25
SDHC	13586	6
SDHD	13587	2
SDK1	13588	383
SDPR	13589	6
SDR16C5	13590	7
SDR39U1	13591	6
SDR42E1	13592	7
SEBOX	13593	8
SEC1	13594	11
SEC11A	13595	5
SEC11C	13596	16
SEC13	13597	27
SEC14L1	13598	24
SEC14L2	13599	16
SEC14L3	13600	3
SEC14L4	13601	4
SEC14L5	13602	14
SEC16A	13603	37
SEC16B	13604	8
SEC22A	13605	5
SEC22B	13606	5
SEC22C	13607	9
SEC23A	13608	3
SEC23B	13609	19
SEC23IP	13610	7
SEC24A	13611	10
SEC24B	13612	10
SEC24C	13613	11
SEC24D	13614	17
SEC31A	13615	16
SEC31B	13616	21
SEC61A1	13617	16
SEC61A2	13618	7
SEC61B	13619	4
SEC61G	13620	7
SEC62	13621	7
SEC63	13622	17
SECISBP2	13623	18
SEH1L	13624	7
SEL1L	13625	43
SEL1L2	13626	6
SEL1L3	13627	15
SELENBP1	13628	5
SELH	13629	8
SELI	13630	18
SELK	13631	13
SELM	13632	4
SELO	13633	17
SELP	13634	10
SELS	13635	6
SELT	13636	7
SELV	13637	6
SEMA3B	13638	10
SEMA3C	13639	4
SEMA3D	13640	11
SEMA3E	13641	12
SEMA3F	13642	25
SEMA3G	13643	2
SEMA4A	13644	20
SEMA4B	13645	14
SEMA4C	13646	4
SEMA4D	13647	59
SEMA4F	13648	17
SEMA4G	13649	7
SEMA5A	13650	34
SEMA5B	13651	13
SEMA6A	13652	19
SEMA6B	13653	14
SEMA6C	13654	17
SEMA6D	13655	14
SEMA7A	13656	20
SENP1	13657	6
SENP2	13658	9
SENP3	13659	8
SENP6	13660	5
SENP7	13661	6
SEP15	13662	4
SEPHS1	13663	8
SEPHS2	13664	3
SEPN1	13665	19
SEPSECS	13666	7
SEPT1	13667	1
SEPT10	13668	3
SEPT11	13669	11
SEPT14	13670	4
SEPT2	13671	33
SEPT3	13672	12
SEPT4	13673	5
SEPT5	13674	8
SEPT6	13675	26
SEPT7	13676	11
SEPT8	13677	4
SEPT9	13678	45
SEPW1	13679	5
SEPX1	13680	23
SERAC1	13681	11
SERBP1	13682	4
SERF1A	13683	7
SERF2	13684	13
SERGEF	13685	77
SERHL2	13686	7
SERINC1	13687	5
SERINC2	13688	31
SERINC3	13689	8
SERINC4	13690	10
SERINC5	13691	27
SERP1	13692	2
SERP2	13693	4
SERPINA11	13694	17
SERPINA3	13695	2
SERPINA5	13696	9
SERPINB1	13697	62
SERPINB10	13698	7
SERPINB4	13699	1
SERPINB5	13700	10
SERPINB6	13701	47
SERPINB8	13702	12
SERPINB9	13703	50
SERPIND1	13704	85
SERPINE1	13705	1
SERPINE2	13706	11
SERPINE3	13707	34
SERPINF2	13708	5
SERPING1	13709	12
SERPINH1	13710	16
SERPINI1	13711	11
SERTAD1	13712	4
SERTAD2	13713	3
SERTAD3	13714	7
SERTAD4	13715	9
SESN1	13716	18
SESN2	13717	8
SESN3	13718	12
SESTD1	13719	3
SET	13720	5
SETD1A	13721	31
SETD1B	13722	41
SETD2	13723	10
SETD3	13724	41
SETD4	13725	19
SETD5	13726	3
SETD6	13727	2
SETD7	13728	17
SETD8	13729	42
SETDB1	13730	5
SETDB2	13731	10
SETMAR	13732	10
SETX	13733	5
SEZ6	13734	40
SEZ6L	13735	26
SEZ6L2	13736	7
SF1	13737	12
SF3A1	13738	25
SF3A2	13739	15
SF3A3	13740	11
SF3B1	13741	6
SF3B14	13742	3
SF3B2	13743	15
SF3B3	13744	10
SF3B4	13745	4
SF3B5	13746	5
SF4	13747	15
SFI1	13748	45
SFMBT1	13749	9
SFMBT2	13750	91
SFN	13751	7
SFPQ	13752	5
SFRP1	13753	22
SFRP2	13754	4
SFRP4	13755	7
SFRP5	13756	5
SFRS1	13757	5
SFRS11	13758	20
SFRS12	13759	5
SFRS12IP1	13760	2
SFRS13B	13761	6
SFRS14	13762	32
SFRS15	13763	22
SFRS16	13764	23
SFRS17A	13765	5
SFRS2	13766	1
SFRS2IP	13767	12
SFRS3	13768	7
SFRS4	13769	14
SFRS5	13770	6
SFRS6	13771	13
SFRS7	13772	6
SFRS8	13773	12
SFRS9	13774	14
SFT2D1	13775	19
SFT2D2	13776	4
SFT2D3	13777	2
SFTPA1B	13778	11
SFTPC	13779	7
SFXN1	13780	16
SFXN2	13781	15
SFXN3	13782	2
SFXN4	13783	23
SFXN5	13784	41
SGCA	13785	1
SGCB	13786	4
SGCD	13787	23
Sgce	13788	5
SGIP1	13789	11
SGK1	13790	14
SGK196	13791	20
SGK2	13792	6
SGK3	13793	28
SGMS1	13794	45
SGOL1	13795	2
SGPL1	13796	18
SGPP1	13797	16
SGSH	13798	1
SGSM1	13799	26
SGSM3	13800	17
SGTA	13801	6
SGTB	13802	8
SH2B1	13803	9
SH2B2	13804	30
SH2B3	13805	25
SH2D1A	13806	5
SH2D2A	13807	18
SH2D3A	13808	8
SH2D3C	13809	33
SH2D4A	13810	36
SH2D5	13811	8
SH2D7	13812	2
SH3BGR	13813	4
SH3BGRL2	13814	23
SH3BGRL3	13815	3
SH3BP2	13816	10
SH3BP4	13817	16
SH3BP5	13818	42
SH3BP5L	13819	13
SH3D20	13820	4
SH3GL1	13821	4
SH3GL2	13822	35
SH3GL3	13823	13
SH3GLB1	13824	3
SH3GLB2	13825	16
SH3KBP1	13826	40
SH3PXD2B	13827	6
SH3RF1	13828	29
SH3RF2	13829	24
SH3RF3	13830	46
SH3TC2	13831	21
SHANK1	13832	35
SHANK2	13833	403
SHANK3	13834	37
SHARPIN	13835	4
SHB	13836	51
SHBG	13837	3
SHC1	13838	14
SHC2	13839	5
SHC3	13840	21
SHC4	13841	24
SHCBP1	13842	5
SHD	13843	7
SHE	13844	11
SHF	13845	25
SHFM1	13846	2
SHH	13847	22
SHISA2	13848	11
SHISA3	13849	12
SHISA4	13850	8
SHISA5	13851	13
SHISA6	13852	28
SHISA8	13853	6
SHKBP1	13854	3
SHMT1	13855	10
SHMT2	13856	11
SHOX	13857	23
SHOX2	13858	15
SHPK	13859	12
SHQ1	13860	15
SHROOM1	13861	13
SHROOM2	13862	50
SHROOM3	13863	41
SHROOM4	13864	17
SIAE	13865	28
SIAH1	13866	9
SIAH3	13867	40
SIDT1	13868	6
SIDT2	13869	5
SIGIRR	13870	11
SIGLEC10	13871	7
SIGLEC12	13872	6
SIGLEC15	13873	8
SIGLEC8	13874	1
SIGMAR1	13875	10
SIK2	13876	39
SIK3	13877	33
SIKE1	13878	2
SIL1	13879	31
SILV	13880	5
SIM1	13881	43
SIN3A	13882	5
SIP1	13883	3
SIPA1	13884	8
SIPA1L1	13885	47
SIPA1L2	13886	23
SIRPA	13887	14
SIRPB1	13888	17
SIRT1	13889	5
SIRT2	13890	6
SIRT3	13891	20
SIRT4	13892	6
SIRT5	13893	15
SIRT6	13894	2
SIRT7	13895	15
SIT1	13896	5
SIVA1	13897	10
SIX1	13898	26
SIX2	13899	12
SIX3	13900	14
SIX5	13901	8
SIX6	13902	9
SKA1	13903	3
SKAP1	13904	31
SKAP2	13905	23
SKI	13906	29
SKIL	13907	5
SKIV2L2	13908	5
SKP1	13909	5
SKP2	13910	15
SLA	13911	53
SLA2	13912	6
SLAIN2	13913	22
SLAMF1	13914	4
SLBP	13915	13
SLC10A1	13916	17
SLC10A3	13917	1
SLC10A4	13918	7
SLC10A6	13919	8
SLC10A7	13920	7
SLC11A1	13921	15
SLC11A2	13922	23
SLC12A2	13923	23
SLC12A3	13924	22
SLC12A5	13925	36
SLC12A6	13926	10
SLC12A8	13927	42
SLC12A9	13928	20
SLC13A1	13929	4
SLC13A2	13930	15
